"Author","Year","Accession","Replicate","Quantitation","Species","File","Time"
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F10.raw",59.9969
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F11.raw",59.9977
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F12.raw",59.9957
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F13.raw",59.9969
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F14.raw",59.9983
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F15.raw",59.997
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F16.raw",59.9977
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F17.raw",59.9985
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F18.raw",60.0002
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F19.raw",59.9984
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F2.raw",59.997
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F20.raw",60.0025
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F21.raw",60.0019
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F22.raw",59.9956
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F23.raw",59.9968
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F24.raw",59.9982
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F25.raw",59.997
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F26.raw",60.0008
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F27.raw",59.9963
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F28.raw",59.9971
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F29.raw",59.9954
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F3.raw",59.9958
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F30.raw",59.9962
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F31.raw",59.9965
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F32.raw",59.9992
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F33.raw",59.9967
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F34 (2).raw",89.9974
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F34.raw",59.9971
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F35 (2).raw",89.998
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F35.raw",59.9956
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F36 (2).raw",89.998
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F36.raw",59.9983
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F37 (2).raw",89.9974
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F37.raw",59.997
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F38 (2).raw",90.0009
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F38.raw",59.996
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F39 (2).raw",89.997
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F39.raw",59.9973
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F4.raw",59.9985
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F40.raw",59.9971
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F41.raw",59.9977
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F42.raw",59.996
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F43.raw",59.997
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F44.raw",59.999
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F45.raw",59.9971
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F46.raw",59.9966
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F5.raw",59.9972
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F6.raw",59.9967
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F7.raw",59.9985
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F8.raw",59.9957
"Pourhaghighi",2020,"PXD011304","2D_IEF3","Intensity","Mus musculus","MouseBrain3_IEX160315R01_F9.raw",59.999
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F1.raw",59.9966
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F10.raw",59.9992
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F11.raw",59.9972
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F12.raw",59.9972
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F13.raw",59.997
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F14.raw",59.995
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F15.raw",59.9963
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F16.raw",59.9963
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F17.raw",59.9982
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F18.raw",60.0006
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F19.raw",59.9962
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F2.raw",59.9989
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F20.raw",59.9981
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F21.raw",59.9978
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F22.raw",59.998
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F23.raw",60.0006
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F24.raw",60.0004
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F25.raw",60.0011
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F26.raw",59.999
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F27.raw",59.9981
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F28.raw",59.9985
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F29.raw",59.9948
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F3.raw",59.9972
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F30.raw",59.995
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F31.raw",59.9968
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F32.raw",59.9967
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F33.raw",59.9975
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F34.raw",59.9979
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F35.raw",59.9988
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F36.raw",59.995
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F37.raw",59.9959
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F38.raw",59.9955
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F39.raw",59.995
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F4.raw",60.0003
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F40.raw",59.995
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F41.raw",59.9971
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F42.raw",59.9985
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F43.raw",59.9965
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F44.raw",60
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F45.raw",59.9969
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F46.raw",59.9988
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F5.raw",59.9968
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F6.raw",59.9974
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F7.raw",59.9969
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F8.raw",59.9982
"Pourhaghighi",2020,"PXD011304","2D_IEF4","Intensity","Mus musculus","MouseBrain4_IEX160316R03_F9.raw",59.9973
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F1.raw",59.9997
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F10.raw",59.9995
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F11.raw",59.9988
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F12.raw",59.9959
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F13.raw",60.002
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F14.raw",60.0002
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F15.raw",59.9999
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F16.raw",60.0019
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F17.raw",60.0033
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F18.raw",59.9996
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F19.raw",60.0003
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F2.raw",59.999
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F20.raw",59.996
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F21.raw",60.0016
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F22.raw",60.0011
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F23.raw",60.0037
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F24.raw",60.0018
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F25.raw",60.0014
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F26.raw",60.0003
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F27.raw",60
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F28.raw",59.9983
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F29.raw",59.9956
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F3.raw",60.002
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F30.raw",59.9958
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F31.raw",59.9963
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F32.raw",59.9959
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F33.raw",60.0029
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F34 (2).raw",59.999
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F34.raw",89.9997
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F35 (2).raw",59.9993
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F35.raw",89.9979
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F36 (2).raw",59.995
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F36.raw",89.9989
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F37 (2).raw",59.9961
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F37.raw",89.9969
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F38 (2).raw",59.9994
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F38.raw",89.9956
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F39 (2).raw",59.9965
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F39.raw",89.9957
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F4.raw",59.999
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F40.raw",59.9973
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F41.raw",59.9955
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F42.raw",59.9997
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F43.raw",59.9987
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F44.raw",59.9988
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F45.raw",59.9988
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F46.raw",59.9956
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F5.raw",59.9965
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F6.raw",60.0002
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F7.raw",59.9979
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F8.raw",59.9994
"Pourhaghighi",2020,"PXD011304","2D_IEF5","Intensity","Mus musculus","MouseBrain5_IEX160316R05_F9.raw",59.9991
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","004.raw",79.9986
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","008.raw",79.9992
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","01.raw",79.9995
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","012.raw",80.0019
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","016.raw",80.0015
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","02.raw",80.0005
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","020.raw",79.9984
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","024.raw",80.0012
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","028.raw",80.0001
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","03.raw",80.0059
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","032.raw",79.9991
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","036.raw",79.9991
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","04.raw",79.9983
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","040.raw",79.9984
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","044.raw",79.9977
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","048.raw",79.9987
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","05.raw",79.9973
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","052.raw",80.0018
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","056.raw",80.0008
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","06.raw",80.0012
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","060.raw",79.9994
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","064.raw",80.0015
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","068.raw",80.0016
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","07.raw",80.0016
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","072.raw",79.998
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","076.raw",79.9977
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","08.raw",80.0005
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","080.raw",80.0017
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","084.raw",80
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","088.raw",80.0011
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","09.raw",80.0018
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","092.raw",80.0088
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","096.raw",79.9992
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","10.raw",80.0018
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","100.raw",80.0031
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","104.raw",80.0028
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","108.raw",80.0012
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","11.raw",80.0085
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","112.raw",79.9986
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","116.raw",80.0049
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","12.raw",79.9954
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","120.raw",80.0017
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","124.raw",79.9985
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","128.raw",79.9986
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","13.raw",80.0004
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","132.raw",80.0016
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","136.raw",79.9996
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","14.raw",80.0058
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","140.raw",79.9993
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","144.raw",79.9979
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","148.raw",80.0017
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","15.raw",79.9986
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","152.raw",80.0004
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","156.raw",80
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","160.raw",80.0016
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","164.raw",79.9986
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","168.raw",79.9993
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","17.raw",79.9978
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","172.raw",79.998
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","176.raw",79.9994
"Rugen",2019,"PXD011088","Rep4","iBAQ","Arabidopsis thaliana","18.raw",79.9991
"Rugen",2019,"PXD011088","Rep2","iBAQ","Arabidopsis thaliana","180.raw",80.0003
